"numero_ocorrencia","ano","mes","dia","rpm_2024","ueop_2024","cia_pm","pelotao","nome_municipio","nome_bairro","natureza_ocorrencia_descricao_longa","numero_envolvido","envolvimento_descricao","furto","roubo","extorsao","data_fato"
"2024-002042680-001",2024,1,14,"15 RPM","19 BPM","42 CIA PM",PM,TEOFILO OTONI,SAO JACINTO,FURTO,1.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-01-14"
"2024-002010433-001",2024,1,13,"15 RPM","19 BPM","47 CIA PM",PM,TEOFILO OTONI,MUCURI,FURTO,1.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-01-13"
"2024-001976697-001",2024,1,10,"15 RPM","19 BPM","42 CIA PM",PM,TEOFILO OTONI,,FURTO,1.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-01-10"
"2024-001936892-001",2024,1,13,"15 RPM","19 BPM","47 CIA PM",PM,TEOFILO OTONI,ALTINO BARBOSA,FURTO,1.0,SOLICITANTE,1,0,0,"2024-01-13"
"2024-001930371-001",2024,1,13,"15 RPM","19 BPM","47 CIA PM",PM,TEOFILO OTONI,MARAJOARA,FURTO,1.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-01-13"
"2024-001924662-001",2024,1,12,"15 RPM","19 BPM","47 CIA PM",PM,TEOFILO OTONI,BELVEDERE,FURTO,1.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-01-12"
"2024-001908042-001",2024,1,13,"15 RPM","19 BPM","42 CIA PM",PM,TEOFILO OTONI,SAO CRISTOVAO,FURTO,1.0,SOLICITANTE,0,0,0,"2024-01-13"
"2024-001908042-001",2024,1,13,"15 RPM","19 BPM","42 CIA PM",PM,TEOFILO OTONI,SAO CRISTOVAO,FURTO,2.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-01-13"
"2024-001874215-001",2024,1,12,"15 RPM","19 BPM","47 CIA PM",PM,TEOFILO OTONI,CENTRO,FURTO,2.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-01-12"
"2024-001874215-001",2024,1,12,"15 RPM","19 BPM","47 CIA PM",PM,TEOFILO OTONI,CENTRO,FURTO,1.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-01-12"
"2024-001868036-001",2024,1,12,"15 RPM","19 BPM","47 CIA PM",PM,TEOFILO OTONI,MARAJOARA,FURTO,1.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-01-12"
"2024-001830140-001",2024,1,12,"15 RPM","19 BPM","47 CIA PM",PM,TEOFILO OTONI,JARDIM IRACEMA,FURTO,1.0,SOLICITANTE,1,0,0,"2024-01-12"
"2024-001819691-001",2024,1,12,"15 RPM","19 BPM","42 CIA PM",PM,TEOFILO OTONI,FREI DIMAS,FURTO,2.0,SOLICITANTE,1,0,0,"2024-01-12"
"2024-001808691-001",2024,1,12,"15 RPM","19 BPM","42 CIA PM",PM,TEOFILO OTONI,JOAQUIM PEDROSA,FURTO,1.0,SOLICITANTE,1,0,0,"2024-01-12"
"2024-001792788-001",2024,1,12,"15 RPM","19 BPM","47 CIA PM",PM,TEOFILO OTONI,MANOEL PIMENTA,FURTO,1.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-01-12"
"2024-001781039-001",2024,1,12,"15 RPM","19 BPM","42 CIA PM",PM,PAVAO,,FURTO,1.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-01-12"
"2024-001755604-001",2024,1,11,"15 RPM","19 BPM","47 CIA PM",PM,TEOFILO OTONI,GRAO PARA,FURTO,1.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-01-11"
"2024-001749663-001",2024,1,12,"15 RPM","19 BPM","47 CIA PM",PM,TEOFILO OTONI,MARAJOARA,FURTO,2.0,SOLICITANTE,1,0,0,"2024-01-12"
"2024-001694830-001",2024,1,11,"15 RPM","19 BPM","232 CIA PM",PM,MALACACHETA,CENTRO,FURTO,1.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-01-11"
"2024-001682460-001",2024,1,11,"15 RPM","19 BPM","47 CIA PM",PM,TEOFILO OTONI,CENTRO,FURTO,1.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-01-11"
"2024-001611664-001",2024,1,9,"15 RPM","19 BPM","155 CIA PM",PM,ITAMBACURI,,FURTO,1.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-01-09"
"2024-001557996-001",2024,1,11,"15 RPM","19 BPM","47 CIA PM",PM,TEOFILO OTONI,FATIMA,FURTO,1.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-01-11"
"2024-001465535-001",2024,1,8,"15 RPM","19 BPM","232 CIA PM",PM,SETUBINHA,,FURTO,1.0,SOLICITANTE,1,0,0,"2024-01-08"
"2024-001439881-001",2024,1,10,"15 RPM","19 BPM","232 CIA PM",PM,NOVO CRUZEIRO,ANASTACIO ROQUE,FURTO,1.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-01-10"
"2024-001435673-001",2024,1,9,"15 RPM","19 BPM","155 CIA PM",PM,ITAMBACURI,CENTRO,FURTO,1.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-01-09"
"2024-001423534-001",2024,1,10,"15 RPM","19 BPM","155 CIA PM",PC,ITAMBACURI,CENTRO,FURTO,1.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-01-10"
"2024-001420086-001",2024,1,8,"15 RPM","19 BPM","42 CIA PM",PC,TEOFILO OTONI,CONCORDIA,FURTO,1.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-01-08"
"2024-001397798-001",2024,1,9,"15 RPM","19 BPM","155 CIA PM",PM,ITAMBACURI,VILA COQUEIROS,FURTO,1.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-01-09"
"2024-001345581-001",2024,1,8,"15 RPM","19 BPM","42 CIA PM",PC,TEOFILO OTONI,BELA VISTA,FURTO,1.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-01-08"
"2024-001276952-001",2024,1,3,"15 RPM","19 BPM","232 CIA PM",PM,SETUBINHA,,FURTO,1.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-01-03"
"2024-001178394-001",2024,1,8,"15 RPM","19 BPM","42 CIA PM",PM,TEOFILO OTONI,MATINHA,FURTO,1.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-01-08"
"2024-001131951-001",2024,1,7,"15 RPM","19 BPM","232 CIA PM",PM,POTE,,FURTO,1.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-01-07"
"2024-001055352-001",2024,1,6,"15 RPM","19 BPM","232 CIA PM",PC,MALACACHETA,,FURTO,2.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-01-06"
"2024-001047434-001",2024,1,8,"15 RPM","19 BPM","47 CIA PM",PM,TEOFILO OTONI,MARAJOARA,FURTO,1.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-01-08"
"2024-000824145-001",2024,1,6,"15 RPM","19 BPM","42 CIA PM",PM,TEOFILO OTONI,BELA VISTA,FURTO,1.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-01-06"
"2024-000769717-001",2024,1,6,"15 RPM","19 BPM","47 CIA PM",PM,TEOFILO OTONI,CENTRO,FURTO,1.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-01-06"
"2024-000751182-001",2024,1,5,"15 RPM","19 BPM","155 CIA PM",PM,CAMPANARIO,CENTRO,FURTO,1.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-01-05"
"2024-000751182-001",2024,1,5,"15 RPM","19 BPM","155 CIA PM",PM,CAMPANARIO,CENTRO,FURTO,2.0,SOLICITANTE,0,0,0,"2024-01-05"
"2024-000652503-001",2024,1,5,"15 RPM","19 BPM","155 CIA PM",PM,ITAMBACURI,CENTRO,FURTO,1.0,SOLICITANTE,0,0,0,"2024-01-05"
"2024-000652503-001",2024,1,5,"15 RPM","19 BPM","155 CIA PM",PM,ITAMBACURI,CENTRO,FURTO,2.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-01-05"
"2024-000631486-001",2024,1,5,"15 RPM","19 BPM","232 CIA PM",PM,NOVO CRUZEIRO,CENTRO,FURTO,1.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-01-05"
"2024-000626715-001",2024,1,5,"15 RPM","19 BPM","155 CIA PM",PM,ITAMBACURI,NOSSA SENHORA DE FATIMA,FURTO,2.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-01-05"
"2024-000626715-001",2024,1,5,"15 RPM","19 BPM","155 CIA PM",PM,ITAMBACURI,NOSSA SENHORA DE FATIMA,FURTO,1.0,SOLICITANTE,0,0,0,"2024-01-05"
"2024-000532694-001",2024,1,4,"15 RPM","19 BPM","47 CIA PM",PM,TEOFILO OTONI,CENTRO,FURTO,1.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-01-04"
"2024-000523022-001",2024,1,3,"15 RPM","19 BPM","47 CIA PM",PM,TEOFILO OTONI,MANOEL PIMENTA,FURTO,1.0,SOLICITANTE,0,0,0,"2024-01-03"
"2024-000523022-001",2024,1,3,"15 RPM","19 BPM","47 CIA PM",PM,TEOFILO OTONI,MANOEL PIMENTA,FURTO,2.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-01-03"
"2024-000494871-001",2024,1,3,"15 RPM","19 BPM","47 CIA PM",PC,TEOFILO OTONI,CENTRO,FURTO,1.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-01-03"
"2024-000482548-001",2024,1,4,"15 RPM","19 BPM","47 CIA PM",PM,TEOFILO OTONI,CENTRO,FURTO,6.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-01-04"
"2024-000482548-001",2024,1,4,"15 RPM","19 BPM","47 CIA PM",PM,TEOFILO OTONI,CENTRO,FURTO,4.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-01-04"
"2024-000422090-001",2024,1,3,"15 RPM","19 BPM","47 CIA PM",PM,TEOFILO OTONI,CENTRO,FURTO,1.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-01-03"
"2024-000368290-001",2024,1,2,"15 RPM","19 BPM","42 CIA PM",PM,TEOFILO OTONI,,FURTO,1.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-01-02"
"2024-000351014-001",2024,1,3,"15 RPM","19 BPM","232 CIA PM",PC,NOVO CRUZEIRO,FILADELFIA,FURTO,1.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-01-03"
"2024-000332375-001",2024,1,3,"15 RPM","19 BPM","47 CIA PM",PM,TEOFILO OTONI,CENTRO,FURTO,1.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-01-03"
"2024-000312528-001",2024,1,3,"15 RPM","19 BPM","42 CIA PM",PM,TEOFILO OTONI,,FURTO,1.0,SOLICITANTE,1,0,0,"2024-01-03"
"2024-000181585-001",2024,1,1,"15 RPM","19 BPM","42 CIA PM",PC,TEOFILO OTONI,,FURTO,1.0,SOLICITANTE,1,0,0,"2024-01-01"
"2024-000168413-001",2024,1,2,"15 RPM","19 BPM","47 CIA PM",PM,TEOFILO OTONI,CENTRO,FURTO,1.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-01-02"
"2024-000147459-001",2024,1,2,"15 RPM","19 BPM","232 CIA PM",PC,MALACACHETA,,FURTO,1.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-01-02"
"2024-000145722-001",2024,1,2,"15 RPM","19 BPM","47 CIA PM",PM,TEOFILO OTONI,CENTRO,FURTO,1.0,SOLICITANTE,1,0,0,"2024-01-02"
"2024-000120995-001",2024,1,2,"15 RPM","19 BPM","47 CIA PM",PM,TEOFILO OTONI,CENTRO,FURTO,1.0,SOLICITANTE,1,0,0,"2024-01-02"
"2024-000118037-001",2024,1,1,"15 RPM","19 BPM","47 CIA PM",PM,TEOFILO OTONI,CENTRO,FURTO,1.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-01-01"
"2024-000096430-001",2024,1,1,"15 RPM","19 BPM","47 CIA PM",PM,TEOFILO OTONI,SAO DIOGO,FURTO,2.0,SOLICITANTE,1,0,0,"2024-01-01"
"2024-000073360-001",2024,1,1,"15 RPM","19 BPM","47 CIA PM",PM,TEOFILO OTONI,FATIMA,FURTO,1.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-01-01"
"2024-000063652-001",2024,1,1,"15 RPM","19 BPM","155 CIA PM",PM,ITAMBACURI,ZONA RURAL,FURTO,1.0,SOLICITANTE,1,0,0,"2024-01-01"
"2024-000049239-001",2024,1,1,"15 RPM","19 BPM","155 CIA PM",PM,ATALEIA,,FURTO,1.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-01-01"
